student_id,mathscore,freelunch,innercity,experience,masters
2226,459,0,0,6,0
2227,444,0,0,7,1
2228,513,0,0,19,1
2229,449,0,0,0,1
2230,444,0,0,7,1
2231,489,0,0,8,1
2232,602,1,0,14,1
2233,520,0,0,13,1
2234,434,1,1,8,0
2235,439,0,0,12,1
2236,489,1,0,10,1
2237,454,1,1,17,1
2238,520,0,0,9,1
2239,468,1,0,8,1
2240,528,1,0,12,1
2241,418,1,0,7,1
2242,459,0,0,15,1
2243,489,0,0,8,1
2244,463,1,0,8,1
2245,602,0,0,20,1
2246,547,1,1,10,1
2247,468,1,1,1,1
2248,444,1,0,12,1
2249,434,1,1,5,1
2250,528,0,0,8,1
2251,459,1,0,0,1
2252,520,0,1,6,1
2253,454,0,0,8,1
2254,405,1,1,6,1
2255,536,1,1,2,1
2256,494,0,0,17,1
2257,489,0,0,3,1
2258,506,0,0,0,1
2259,494,1,1,5,1
2260,528,0,0,8,1
2261,473,1,0,12,1
2262,478,0,0,5,1
2263,559,1,0,2,1
2264,602,0,0,11,1
2265,506,1,0,12,1
2266,489,0,0,10,1
2267,513,1,1,9,1
2268,494,1,0,24,1
2269,412,0,0,8,1
2270,473,0,0,5,1
2271,547,0,0,10,1
2272,559,0,0,21,1
2273,536,1,1,5,1
2274,528,1,0,1,1
2275,489,0,0,8,1
2276,547,0,0,10,1
2277,489,1,0,2,1
2278,478,0,0,15,1
2279,500,0,0,11,1
2280,520,1,1,11,1
2281,434,0,0,17,1
2282,528,0,0,15,1
2283,412,1,0,11,1
2284,513,0,0,19,1
2285,405,1,0,15,1
2286,468,0,0,12,1
2287,506,0,0,16,1
2288,484,0,0,6,1
2289,500,0,0,13,1
2290,520,0,0,5,1
2291,478,1,1,6,1
2292,484,0,0,8,1
2293,489,0,0,2,1
2294,559,0,0,12,1
2295,399,1,1,3,1
2296,506,0,0,14,1
2297,506,0,0,8,1
2298,473,0,0,10,1
2299,528,1,0,6,1
2300,454,1,0,15,1
2301,399,1,1,6,1
2302,468,0,0,5,1
2303,405,1,1,15,1
2304,494,1,1,6,1
2305,429,0,0,8,1
2306,473,1,0,0,1
2307,392,1,1,1,1
2308,473,0,0,3,1
2309,513,0,0,15,1
2310,513,0,0,0,1
2311,468,0,0,9,1
2312,478,1,0,13,1
2313,559,0,0,6,1
2314,547,0,0,13,1
2315,528,0,1,6,1
2316,463,1,0,10,1
2317,444,0,0,13,1
2318,536,0,0,6,1
2319,454,0,0,9,1
2320,484,0,0,5,1
2321,478,1,0,4,1
2322,434,1,1,12,1
2323,423,0,0,8,1
2324,434,1,0,27,1
2325,444,1,0,13,1
2326,520,0,0,12,1
2327,444,1,1,1,1
2328,468,0,0,8,1
2329,434,1,1,14,1
2330,494,1,1,17,1
2331,463,1,1,11,1
2332,494,1,1,2,1
2333,418,0,0,8,1
2334,384,1,1,3,1
2335,494,0,0,20,1
2336,626,0,0,7,1
2337,423,1,0,3,1
2338,478,0,0,5,1
2339,444,0,0,13,1
2340,626,0,0,4,1
2341,423,0,0,3,1
2342,520,0,0,13,1
2343,484,1,0,4,1
2344,494,1,0,14,1
2345,418,1,0,1,1
2346,459,0,0,6,1
2347,439,1,0,1,1
2348,412,1,0,4,1
2349,449,1,1,21,1
2350,576,1,1,3,1
2351,576,1,1,3,1
2352,473,0,0,6,1
2353,429,0,1,15,1
2354,576,0,0,2,1
2355,520,0,0,22,1
2356,520,0,0,15,1
2357,576,0,0,8,1
2358,473,0,0,8,1
2359,559,0,0,12,1
2360,500,0,0,8,1
2361,454,1,1,15,1
2362,392,1,0,13,1
2363,418,1,0,6,1
2364,449,0,1,3,1
2365,506,0,0,1,1
2366,484,0,0,7,1
2367,339,1,1,6,1
2368,528,0,0,12,0
2369,500,1,1,6,1
2370,478,0,0,0,1
2371,576,0,0,11,1
2372,449,1,1,8,0
2373,434,1,1,5,1
2374,429,1,0,16,1
2375,478,0,0,14,1
2376,559,0,0,14,1
2377,536,0,0,13,1
2378,489,0,0,11,1
2379,478,0,0,9,1
2380,513,1,1,2,1
2381,449,1,1,0,1
2382,506,0,0,13,1
2383,454,0,0,8,1
2384,520,1,0,15,1
2385,439,1,0,8,1
2386,449,0,0,9,1
2387,536,0,0,16,1
2388,459,0,0,1,1
2389,463,1,0,6,1
2390,459,0,0,7,1
2391,484,0,0,3,1
2392,513,0,0,19,1
2393,484,1,1,5,1
2394,576,0,0,5,1
2395,439,0,0,8,1
2396,528,1,0,13,1
2397,520,1,1,7,1
2398,602,1,0,19,1
2399,626,0,0,21,1
2400,418,1,1,14,1
2401,429,1,0,13,1
2402,506,0,0,3,1
2403,459,1,0,10,1
2404,463,0,0,12,1
2405,463,1,0,8,1
2406,418,1,0,12,1
2407,513,1,0,21,1
2408,559,0,0,13,1
2409,454,0,0,14,1
2410,626,0,0,12,1
2411,506,0,0,3,1
2412,513,0,0,3,1
2413,478,1,1,21,1
2414,473,1,1,1,1
2415,454,0,0,11,1
2416,399,1,1,10,1
2417,463,1,1,6,1
2418,520,0,0,18,1
2419,473,0,0,7,1
2420,547,0,0,3,1
2421,478,0,0,8,1
2422,399,1,0,20,1
2423,520,0,0,0,1
2424,536,1,0,1,1
2425,449,1,0,21,1
2426,602,0,0,1,1
2427,468,1,1,1,1
2428,459,1,0,12,1
2429,494,0,1,10,1
2430,439,1,1,6,1
2431,528,0,0,21,1
2432,463,1,0,8,1
2433,459,1,1,20,1
2434,473,0,0,11,1
2435,528,1,0,6,1
2436,602,1,0,21,1
2437,528,1,0,5,1
2438,463,0,0,18,1
2439,444,1,1,10,1
2440,449,1,1,6,1
2441,405,1,0,7,1
2442,559,1,1,6,1
2443,478,1,0,2,1
2444,405,1,1,6,1
2445,473,1,0,13,1
2446,506,1,1,5,1
2447,500,0,0,12,1
2448,454,0,0,6,1
2449,468,0,0,16,1
2450,489,0,0,11,1
2451,484,1,1,17,1
2452,602,1,1,24,1
2453,449,0,0,8,1
2454,500,0,0,8,1
2455,547,0,0,5,1
2456,559,0,0,19,1
2457,459,0,0,13,1
2458,528,1,0,12,1
2459,468,1,0,13,1
2460,459,0,0,8,1
2461,484,1,0,2,1
2462,463,1,1,9,1
2463,459,1,0,12,1
2464,559,1,1,12,1
2465,429,1,0,12,1
2466,444,1,0,9,1
2467,506,1,0,15,1
2468,506,1,0,8,1
2469,463,0,0,8,1
2470,528,0,0,14,1
2471,506,0,0,8,1
2472,489,0,1,21,1
2473,500,0,1,1,1
2474,412,1,0,6,1
2475,484,0,0,5,1
2476,454,1,1,2,1
2477,449,1,0,11,1
2478,423,0,0,7,1
2479,494,1,0,12,1
2480,449,1,1,10,1
2481,528,0,0,8,1
2482,423,1,1,2,1
2483,423,1,1,8,0
2484,473,0,0,3,1
2485,536,0,0,13,1
2486,399,1,0,13,1
2487,412,0,0,13,1
2488,536,0,0,14,1
2489,423,1,0,2,1
2490,576,0,0,3,1
2491,449,1,1,7,1
2492,454,1,1,3,1
2493,536,0,0,16,1
2494,484,0,0,13,1
2495,489,0,0,13,1
2496,576,0,0,13,1
2497,463,1,1,21,1
2498,484,1,0,12,1
2499,468,0,0,8,1
2500,459,1,1,5,1
2501,528,0,1,5,1
2502,559,1,0,19,1
2503,412,1,1,2,1
2504,528,1,0,0,1
2505,576,0,0,13,1
2506,513,0,0,0,1
2507,489,0,0,8,1
2508,478,0,0,7,1
2509,418,1,0,8,1
2510,454,1,0,4,1
2511,449,1,0,10,1
2512,494,1,1,10,1
2513,484,1,0,2,1
2514,454,1,0,12,1
2515,520,1,0,7,1
2516,489,1,1,12,1
2517,478,1,0,12,1
2518,559,0,0,16,1
2519,626,0,0,20,1
2520,559,1,1,24,1
2521,473,1,0,14,1
2522,478,0,1,8,1
2523,559,0,0,15,1
2524,602,1,1,6,1
2525,459,0,0,3,1
2526,444,1,1,1,1
2527,439,1,1,1,1
2528,434,0,0,22,1
2529,429,0,0,13,1
2530,506,0,0,13,0
2531,506,1,1,2,1
2532,449,1,0,20,1
2533,473,0,0,10,1
2534,463,1,0,15,1
2535,484,0,0,14,1
2536,528,0,0,7,1
2537,434,0,0,0,1
2538,626,1,1,7,1
2539,478,1,1,12,1
2540,423,1,1,2,1
2541,513,0,0,15,1
2542,500,0,0,16,1
2543,473,1,1,1,1
2544,459,1,1,11,1
2545,449,1,0,17,1
2546,626,1,1,24,1
2547,449,0,0,12,1
2548,489,1,0,10,1
2549,494,1,0,12,1
2550,478,0,0,3,1
2551,459,1,1,13,1
2552,500,0,0,6,1
2553,536,0,0,24,1
2554,478,1,1,1,1
2555,520,1,0,21,1
2556,444,1,0,13,1
2557,454,0,0,0,1
2558,459,1,1,1,1
2559,459,0,0,8,1
2560,528,1,1,1,1
2561,489,0,0,4,1
2562,576,0,0,7,1
2563,520,0,0,6,1
2564,444,0,0,8,1
2565,439,0,0,10,1
2566,536,1,0,2,1
2567,468,1,0,12,1
2568,468,1,1,5,1
2569,454,1,0,1,1
2570,405,1,1,11,1
2571,454,0,0,5,1
2572,520,0,0,13,1
2573,520,0,0,6,1
2574,489,0,0,5,1
2575,536,1,1,1,1
2576,536,0,0,12,1
2577,454,1,0,4,1
2578,528,1,0,5,1
2579,494,0,0,11,1
2580,439,0,0,7,1
2581,547,0,0,0,1
2582,463,1,0,11,1
2583,494,1,0,15,1
2584,449,0,1,9,1
2585,513,0,0,2,1
2586,473,0,0,13,1
2587,500,1,0,12,0
2588,434,1,1,15,1
2589,559,0,0,15,1
2590,506,1,0,4,1
2591,484,0,0,15,1
2592,513,1,0,11,1
2593,547,0,0,0,1
2594,489,0,0,5,1
2595,473,1,1,22,1
2596,473,0,0,5,1
2597,602,0,0,12,0
2598,520,0,0,11,1
2599,439,1,0,13,1
2600,473,0,0,8,1
2601,473,1,1,6,1
2602,463,0,0,10,1
2603,429,0,0,7,1
2604,602,0,0,4,1
2605,473,0,0,13,1
2606,500,1,0,9,1
2607,463,1,1,0,1
2608,468,0,0,12,1
2609,536,0,0,11,1
2610,473,0,0,12,1
2611,434,0,0,13,1
2612,500,0,0,13,0
2613,489,0,0,5,1
2614,626,0,0,15,1
2615,520,0,0,13,1
2616,500,0,0,3,1
2617,399,1,1,11,1
2618,520,0,0,20,1
2619,489,1,1,2,1
2620,489,0,0,11,1
2621,513,0,0,1,1
2622,468,1,1,12,1
2623,528,0,0,14,0
2624,444,0,0,13,1
2625,449,1,0,17,1
2626,463,1,0,2,1
2627,473,0,0,3,1
2628,528,1,0,4,1
2629,576,0,0,14,1
2630,478,0,0,13,1
2631,423,0,0,3,1
2632,484,1,1,9,1
2633,454,1,1,17,1
2634,473,0,0,20,1
2635,444,0,0,17,1
2636,513,0,0,17,1
2637,463,1,0,13,0
2638,576,0,0,7,1
2639,500,0,0,6,1
2640,429,0,0,15,1
2641,489,1,0,6,1
2642,500,0,0,7,1
2643,473,0,0,17,1
2644,444,1,0,9,1
2645,468,0,0,13,1
2646,468,1,0,5,1
2647,576,1,0,3,1
2648,478,0,0,8,1
2649,434,1,0,8,1
2650,520,1,0,5,1
2651,506,1,1,0,1
2652,429,1,0,12,1
2653,449,1,1,6,1
2654,500,0,0,10,1
2655,602,1,1,10,1
2656,412,1,0,12,1
2657,468,0,0,17,1
2658,444,0,0,5,1
2659,520,1,0,4,1
2660,528,0,0,12,1
2661,418,1,0,15,1
2662,463,1,1,7,1
2663,399,1,1,3,1
2664,494,1,0,12,1
2665,473,0,0,13,1
2666,489,0,0,11,1
2667,576,1,0,11,1
2668,429,1,1,1,1
2669,536,0,0,15,1
2670,478,1,0,18,1
2671,449,1,0,4,1
2672,473,1,0,13,1
2673,484,0,0,13,1
2674,423,0,0,5,1
2675,520,1,1,1,1
2676,500,0,0,5,1
2677,500,0,0,12,1
2678,423,1,0,13,1
2679,559,1,0,11,1
2680,536,1,0,9,1
2681,459,0,0,11,1
2682,602,0,0,13,1
2683,489,1,0,6,1
2684,473,0,0,8,1
2685,454,0,0,10,1
2686,494,0,0,21,1
2687,536,0,0,5,1
2688,439,1,1,6,1
2689,489,0,0,3,1
2690,444,0,0,8,1
2691,528,0,0,14,0
2692,449,0,0,10,1
2693,484,1,0,5,1
2694,473,0,0,14,1
2695,500,0,1,9,1
2696,463,0,0,12,1
2697,439,1,1,10,1
2698,494,0,0,13,1
2699,449,0,0,4,1
2700,520,0,0,9,1
2701,500,0,0,5,1
2702,506,0,0,6,1
2703,454,1,0,2,1
2704,520,0,0,3,1
2705,494,1,0,12,1
2706,399,1,0,12,1
2707,547,0,0,18,1
2708,468,0,0,13,1
2709,392,1,0,12,1
2710,494,1,1,1,1
2711,528,1,0,14,1
2712,384,1,1,3,1
2713,459,1,0,2,1
2714,520,1,1,11,1
2715,463,0,0,11,1
2716,506,1,0,15,1
2717,500,1,0,9,1
2718,547,0,0,15,1
2719,559,0,0,12,0
2720,506,1,0,6,1
2721,449,1,0,8,0
2722,468,0,0,13,0
2723,478,0,0,8,1
2724,449,0,1,9,1
2725,434,1,0,3,1
2726,547,0,0,20,1
2727,473,1,0,2,1
2728,473,0,0,8,1
2729,463,0,0,2,1
2730,468,1,1,6,1
2731,536,1,0,18,1
2732,454,1,0,12,1
2733,506,1,0,9,1
2734,444,1,1,16,1
2735,423,1,1,0,1
2736,429,0,0,12,1
2737,449,0,0,21,1
2738,484,0,0,3,1
2739,354,1,0,6,1
2740,513,1,1,11,1
2741,513,1,0,11,1
2742,454,0,0,18,1
2743,399,0,1,3,1
2744,506,1,1,7,1
2745,423,1,0,13,1
2746,536,1,0,8,1
2747,520,0,0,14,1
2748,473,0,0,14,1
2749,468,0,0,15,1
2750,412,1,1,6,1
2751,439,1,0,4,1
2752,528,0,0,9,1
2753,463,0,0,6,1
2754,528,1,1,11,1
2755,444,1,0,5,1
2756,494,0,0,11,1
2757,489,1,0,2,1
2758,454,0,0,1,1
2759,576,0,0,4,1
2760,536,0,0,8,1
2761,473,0,0,8,1
2762,494,1,0,5,1
2763,423,1,0,8,1
2764,602,0,0,12,1
2765,602,0,0,13,1
2766,434,0,0,13,1
2767,478,1,1,6,1
2768,478,0,0,12,1
2769,444,0,0,0,1
2770,449,1,0,4,1
2771,494,1,0,20,1
2772,520,0,0,21,1
2773,484,0,1,9,1
2774,500,0,0,12,1
2775,494,0,0,11,1
2776,513,0,0,3,1
2777,576,0,0,10,1
2778,444,0,0,8,1
2779,576,0,0,11,1
2780,506,1,1,5,1
2781,559,0,0,11,1
2782,468,1,0,17,1
2783,489,0,0,15,1
2784,506,1,0,1,1
2785,463,1,1,2,1
2786,418,1,1,2,1
2787,494,0,0,20,1
2788,489,0,0,10,1
2789,444,0,0,6,1
2790,547,0,0,14,1
2791,489,0,0,17,1
2792,444,1,0,0,1
2793,494,0,0,16,1
2794,439,0,0,6,1
2795,547,0,0,11,1
2796,528,1,0,21,1
2797,444,1,0,12,1
2798,520,1,0,11,1
2799,489,1,0,0,1
2800,547,1,0,8,1
2801,528,0,0,1,1
2802,478,0,0,18,1
2803,473,0,0,12,1
2804,473,0,0,2,1
2805,405,1,0,6,1
2806,463,1,1,6,1
2807,449,0,1,9,1
2808,444,1,0,19,1
2809,513,1,0,1,1
2810,392,1,1,3,1
2811,399,0,1,15,1
2812,494,1,1,2,1
2813,405,1,1,3,1
2814,484,1,0,12,1
2815,449,0,0,0,1
2816,484,1,1,15,1
2817,528,1,0,13,1
2818,454,0,0,13,1
2819,536,1,0,16,1
2820,626,0,0,19,1
2821,528,0,0,13,1
2822,576,0,0,7,1
2823,439,1,0,12,1
2824,444,0,0,3,1
2825,602,0,0,8,1
2826,559,0,0,0,1
2827,444,1,0,3,1
2828,459,1,1,16,1
2829,434,1,1,10,1
2830,423,1,0,8,1
2831,463,0,0,1,1
2832,484,0,0,12,1
2833,559,1,0,24,1
2834,500,1,0,15,1
2835,520,0,0,8,1
2836,489,1,1,3,1
2837,520,1,0,12,1
2838,536,1,1,12,1
2839,489,1,1,6,1
2840,468,0,0,5,1
2841,473,1,1,3,1
2842,434,1,1,1,1
2843,429,1,1,11,1
2844,484,0,0,7,1
2845,478,0,1,16,1
2846,494,0,0,13,1
2847,444,0,0,9,1
2848,506,0,0,8,1
2849,576,0,0,6,1
2850,500,1,0,13,1
2851,513,0,0,12,1
2852,459,1,1,1,1
2853,576,0,0,4,1
2854,463,1,0,5,1
2855,473,1,1,2,1
2856,484,0,0,3,1
2857,484,1,0,20,1
2858,494,0,0,14,1
2859,434,1,0,12,1
2860,399,1,1,14,1
2861,506,1,0,27,1
2862,473,1,1,7,1
2863,513,1,0,4,1
2864,576,1,1,24,1
2865,429,1,1,8,0
2866,434,1,1,9,1
2867,559,1,0,15,1
2868,513,0,0,8,0
2869,354,1,1,6,1
2870,473,0,0,8,1
2871,459,0,0,12,1
2872,399,1,1,12,1
2873,468,0,0,13,1
2874,484,1,0,14,1
2875,473,0,1,9,1
2876,559,0,0,6,1
2877,489,1,0,5,1
2878,520,1,1,11,1
2879,559,1,1,5,1
2880,547,0,0,16,1
2881,405,0,0,8,1
2882,468,1,1,10,1
2883,484,1,1,0,1
2884,463,0,0,11,1
2885,520,0,0,8,1
2886,449,1,0,12,1
2887,506,1,0,6,1
2888,506,1,0,16,1
2889,536,0,0,16,1
2890,459,1,1,5,1
2891,459,1,0,14,1
2892,506,0,0,8,1
2893,506,0,0,12,1
2894,468,0,0,13,1
2895,459,0,0,8,1
2896,468,1,1,3,1
2897,399,1,1,11,1
2898,478,1,1,3,1
2899,520,0,0,13,1
2900,506,0,0,15,1
2901,478,1,0,8,1
2902,434,1,0,10,1
2903,434,1,1,0,1
2904,449,0,0,3,1
2905,439,1,0,7,1
2906,418,1,1,20,1
2907,473,0,0,21,1
2908,412,1,1,1,1
2909,559,0,0,14,1
2910,459,1,1,14,1
2911,478,1,1,3,1
2912,559,0,0,10,1
2913,494,0,0,6,1
2914,468,0,0,11,1
2915,528,0,0,6,1
2916,459,1,0,14,1
2917,439,0,0,1,1
2918,412,0,1,6,1
2919,536,0,0,4,1
2920,500,0,0,18,1
2921,494,0,0,17,1
2922,484,0,0,0,1
2923,484,0,0,8,1
2924,500,0,0,11,1
2925,463,0,0,7,1
2926,494,0,0,15,1
2927,468,0,0,9,1
2928,478,1,0,1,1
2929,463,0,0,11,1
2930,468,1,1,2,1
2931,434,1,1,1,1
2932,602,0,0,4,1
2933,439,1,1,10,1
2934,444,1,1,11,1
2935,478,0,0,5,1
2936,484,0,0,12,1
2937,489,0,0,6,0
2938,463,0,0,12,1
2939,489,1,1,9,1
2940,484,0,0,7,1
2941,468,1,1,16,1
2942,463,0,0,6,1
2943,454,1,0,4,1
2944,576,0,0,20,1
2945,520,0,0,17,1
2946,478,1,0,2,1
2947,528,0,0,15,1
2948,439,0,1,9,1
2949,626,0,0,0,1
2950,454,1,1,14,1
2951,528,0,0,20,1
2952,418,0,0,5,1
2953,528,1,0,16,1
2954,449,1,1,2,1
2955,506,0,0,9,1
2956,473,1,1,14,1
2957,500,0,0,13,1
2958,484,0,0,20,1
2959,494,0,0,5,1
2960,459,1,0,14,1
2961,449,1,1,2,1
2962,489,0,0,1,1
2963,468,0,1,6,1
2964,468,0,0,16,1
2965,520,1,0,16,1
2966,547,0,0,12,1
2967,434,1,1,10,1
2968,468,0,0,5,1
2969,484,0,1,9,1
2970,559,1,0,2,1
2971,412,1,1,3,1
2972,500,0,0,20,1
2973,454,0,0,8,1
2974,459,0,0,13,0
2975,506,0,0,14,1
2976,429,1,0,2,1
2977,576,0,0,12,1
2978,536,1,1,12,1
2979,484,0,0,11,1
2980,468,0,0,6,1
2981,459,0,0,8,1
2982,468,1,0,5,1
2983,439,1,0,1,1
2984,494,0,0,12,1
2985,429,1,0,6,1
2986,434,1,1,2,1
2987,489,1,1,14,1
2988,484,1,0,8,1
2989,559,0,0,2,1
2990,463,1,0,12,1
2991,500,1,1,6,1
2992,468,1,0,13,1
2993,520,1,1,12,1
2994,489,0,1,9,1
2995,489,0,0,3,1
2996,463,0,0,13,1
2997,484,0,0,2,1
2998,434,1,0,11,1
2999,439,1,0,8,1
3000,484,0,0,8,1
3001,473,1,0,14,1
3002,449,1,1,17,1
3003,449,1,1,6,1
3004,489,1,0,12,0
3005,528,1,0,10,1
3006,506,0,0,10,1
3007,494,0,0,10,1
3008,489,0,0,8,1
3009,626,0,0,16,1
3010,559,0,0,15,1
3011,528,0,0,6,1
3012,449,1,0,14,1
3013,463,1,1,9,1
3014,459,0,0,6,1
3015,478,1,1,9,1
3016,459,1,0,13,1
3017,454,1,0,9,1
3018,459,0,0,13,1
3019,520,0,1,2,1
3020,494,0,0,17,1
3021,559,0,0,9,1
3022,520,0,0,0,1
3023,500,1,1,11,1
3024,473,1,1,1,1
3025,468,1,0,12,1
3026,547,0,0,8,1
3027,489,0,0,5,1
3028,626,0,0,20,1
3029,559,0,0,12,1
3030,459,0,0,11,1
3031,576,0,0,4,1
3032,449,1,1,0,1
3033,459,1,0,0,1
3034,463,0,0,8,1
3035,418,1,0,18,1
3036,423,1,1,6,1
3037,528,0,0,4,1
3038,392,1,1,8,0
3039,473,1,0,8,1
3040,473,1,0,19,1
3041,513,1,0,15,1
3042,484,0,0,2,1
3043,434,0,0,7,1
3044,473,0,1,1,1
3045,412,0,0,0,1
3046,444,1,0,13,1
3047,444,1,0,13,1
3048,434,1,1,8,1
3049,439,1,0,8,1
3050,536,0,0,11,1
3051,500,0,0,8,1
3052,473,1,1,6,1
3053,576,0,0,16,1
3054,468,0,0,12,1
3055,500,1,0,19,1
3056,473,1,1,20,1
3057,449,0,0,13,1
3058,506,1,1,1,1
3059,536,0,0,0,1
3060,500,0,0,7,1
3061,506,0,0,5,1
3062,459,0,0,8,1
3063,444,0,1,3,1
3064,494,0,0,15,1
3065,506,0,0,12,1
3066,484,0,0,13,1
3067,468,0,0,13,1
3068,536,0,0,16,1
3069,506,0,0,8,1
3070,454,1,1,0,1
3071,468,0,0,13,1
3072,576,0,0,14,0
3073,439,1,1,12,1
3074,520,1,1,0,1
3075,473,1,0,13,1
3076,454,1,0,1,1
3077,559,0,0,14,1
3078,513,0,0,5,1
3079,459,1,0,19,1
3080,576,1,1,10,1
3081,418,1,0,5,1
3082,468,0,0,17,1
3083,494,0,0,5,1
3084,528,0,0,15,1
3085,506,1,0,21,1
3086,506,0,0,5,1
3087,489,1,1,2,1
3088,547,1,0,5,1
3089,489,1,1,1,1
3090,489,1,0,21,1
3091,439,1,1,2,1
3092,500,0,0,12,0
3093,559,0,0,6,1
3094,489,0,0,13,1
3095,468,0,0,16,1
3096,434,0,1,2,1
3097,494,1,0,3,1
3098,423,1,0,21,1
3099,459,0,0,4,1
3100,506,1,1,6,1
3101,434,0,1,14,1
3102,418,1,0,13,1
3103,602,0,1,3,1
3104,576,0,0,21,1
3105,399,1,1,11,1
3106,473,1,1,1,1
3107,405,1,1,11,1
3108,484,1,1,17,1
3109,494,1,1,9,1
3110,439,0,0,6,1
3111,500,0,0,12,1
3112,478,0,0,0,1
3113,500,0,0,22,1
3114,392,1,0,13,1
3115,478,0,0,11,1
3116,489,0,0,15,1
3117,536,1,0,1,1
3118,506,0,0,11,1
3119,576,0,0,11,1
3120,489,1,1,22,1
3121,576,0,0,9,1
3122,576,0,0,17,1
3123,528,0,0,21,1
3124,463,0,0,0,1
3125,468,1,0,27,1
3126,478,1,1,5,1
3127,559,0,0,14,0
3128,500,0,0,18,1
3129,536,0,0,12,1
3130,454,1,1,21,1
3131,473,1,0,13,0
3132,454,1,0,15,1
3133,405,1,1,12,1
3134,478,0,0,6,1
3135,418,0,0,3,1
3136,418,1,1,9,1
3137,576,1,1,6,1
3138,454,1,0,2,1
3139,506,0,0,5,1
3140,528,1,0,12,1
3141,626,0,0,9,1
3142,434,1,1,7,1
3143,444,0,0,1,1
3144,513,0,0,5,1
3145,576,0,0,12,1
3146,429,1,1,3,1
3147,626,0,0,6,1
3148,536,0,1,2,1
3149,412,1,1,20,1
3150,384,0,0,14,1
3151,444,1,1,14,1
3152,399,0,0,8,1
3153,454,1,1,11,1
3154,484,1,0,9,1
3155,463,0,0,3,1
3156,500,0,0,4,1
3157,500,1,1,8,0
3158,559,0,0,13,1
3159,494,0,0,13,1
3160,626,0,0,14,1
3161,439,0,0,7,1
3162,500,0,0,22,1
3163,528,1,0,20,1
3164,513,0,0,8,1
3165,463,1,1,1,1
3166,478,0,0,12,1
3167,602,1,1,3,1
3168,444,0,0,12,1
3169,484,0,0,19,1
3170,576,1,0,2,1
3171,489,1,1,9,1
3172,500,0,0,8,1
3173,528,1,1,14,1
3174,434,1,1,6,1
3175,439,0,0,11,1
3176,473,1,0,5,1
3177,459,0,0,20,1
3178,484,0,0,6,1
3179,500,1,1,10,1
3180,484,1,0,11,1
3181,528,0,0,1,1
3182,559,1,0,6,1
3183,500,0,0,14,1
3184,559,0,0,17,1
3185,506,1,0,8,1
3186,478,0,1,9,1
3187,489,1,0,12,1
3188,500,0,0,6,1
3189,405,1,1,1,1
3190,449,1,1,11,1
3191,513,0,0,8,1
3192,439,1,1,5,1
3193,489,1,0,13,1
3194,478,0,0,15,1
3195,520,0,0,11,1
3196,559,0,0,13,1
3197,506,0,0,8,1
3198,494,0,0,10,1
3199,439,1,0,8,1
3200,494,0,0,12,1
3201,463,0,0,12,1
3202,429,1,0,13,1
3203,454,1,0,8,1
3204,602,0,1,8,1
3205,494,0,0,10,1
3206,454,1,0,12,1
3207,500,1,1,11,1
3208,547,1,1,10,1
3209,528,0,0,11,1
3210,576,0,0,0,1
3211,494,1,0,5,1
3212,463,0,0,12,1
3213,520,1,0,8,1
3214,459,1,1,5,1
3215,494,0,1,9,1
3216,468,1,1,6,1
3217,494,0,0,7,1
3218,528,1,1,6,1
3219,602,0,0,14,1
3220,520,0,0,11,1
3221,478,0,0,8,1
3222,559,1,1,24,1
3223,484,1,0,5,1
3224,444,1,1,1,1
3225,520,0,0,20,1
3226,478,1,0,12,1
3227,513,0,0,15,1
3228,459,0,0,13,1
3229,520,0,0,5,1
3230,602,0,0,4,1
3231,489,1,1,6,1
3232,520,1,1,6,1
3233,489,0,0,18,1
3234,399,1,1,8,0
3235,473,1,0,20,1
3236,434,1,0,3,1
3237,454,0,1,10,1
3238,506,1,1,11,1
3239,494,0,1,2,1
3240,528,0,0,16,1
3241,418,0,0,21,1
3242,439,0,0,8,1
3243,478,1,0,17,1
3244,468,0,0,14,1
3245,513,0,0,8,1
3246,626,1,0,6,1
3247,513,0,0,4,1
3248,513,0,0,12,0
3249,484,0,0,9,1
3250,399,1,0,13,1
3251,489,0,0,12,0
3252,506,0,0,11,1
3253,494,1,0,8,1
3254,494,1,1,14,1
3255,536,0,0,18,1
3256,489,0,0,8,1
3257,528,0,0,11,1
3258,449,1,0,8,1
3259,506,0,0,6,1
3260,520,0,0,0,1
3261,500,0,0,2,1
3262,423,1,1,8,0
3263,506,1,0,10,1
3264,478,1,0,10,1
3265,429,0,0,10,1
3266,468,1,0,10,1
3267,468,0,0,12,1
3268,536,0,0,5,1
3269,468,1,1,1,1
3270,473,1,0,4,1
3271,500,0,0,6,1
3272,439,1,0,5,1
3273,536,0,0,16,1
3274,559,0,0,0,1
3275,536,0,1,11,1
3276,478,0,0,2,1
3277,500,1,0,10,0
3278,468,1,1,6,1
3279,434,0,0,8,1
3280,449,1,0,0,1
3281,418,0,0,8,0
3282,478,1,1,6,1
3283,449,1,0,12,1
3284,513,1,1,1,1
3285,468,1,0,5,1
3286,520,0,0,8,0
3287,463,1,1,10,1
3288,536,0,0,4,1
3289,434,1,1,2,1
3290,602,0,0,17,1
3291,489,1,0,6,1
3292,528,1,0,8,1
3293,494,0,0,12,0
3294,506,0,0,13,1
3295,454,1,0,2,1
3296,444,1,0,3,1
3297,500,0,0,10,1
3298,473,0,0,24,1
3299,536,0,0,7,1
3300,444,0,0,11,1
